ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101235,8.80E-01,8.40E-01,0.2018517,-7.3888326,9.93E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8173358,8.80E-01,8.40E-01,0.2017792,-7.3888472,3.90E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001385,8.80E-01,8.41E-01,-0.2015528,-7.3888931,-7.17E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102697,8.80E-01,8.41E-01,-0.2012299,-7.3889584,-4.41E-03,IL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8042144,8.81E-01,8.41E-01,0.2011142,-7.3889818,1.46E-02,REL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959775,8.81E-01,8.41E-01,-0.2010094,-7.3890029,-2.89E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959880,8.81E-01,8.41E-01,0.2008204,-7.3890411,1.05E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893331,8.81E-01,8.41E-01,0.2008168,-7.3890418,1.23E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061389,8.81E-01,8.41E-01,0.2006078,-7.3890839,5.29E-03,CST8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895450,8.81E-01,8.41E-01,-0.2005553,-7.3890945,-1.36E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013089,8.81E-01,8.41E-01,0.2004894,-7.3891078,7.32E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973946,8.81E-01,8.41E-01,0.2004132,-7.3891231,7.11E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126016,8.81E-01,8.42E-01,-0.2003979,-7.3891262,-3.73E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055664,8.81E-01,8.42E-01,-0.2002898,-7.3891479,-4.60E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005102,8.81E-01,8.42E-01,-0.2001951,-7.389167,-4.46E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893789,8.81E-01,8.42E-01,-0.2001746,-7.3891711,-1.24E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964868,8.81E-01,8.42E-01,0.2001164,-7.3891828,7.84E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108330,8.81E-01,8.42E-01,-0.2001025,-7.3891856,-9.07E-03,KDM3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109595,8.81E-01,8.42E-01,0.2000705,-7.389192,4.69E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955132,8.81E-01,8.42E-01,0.2000701,-7.3891921,6.56E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114263,8.81E-01,8.42E-01,0.2000038,-7.3892054,7.14E-03,LECT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089559,8.81E-01,8.42E-01,0.1996385,-7.3892787,5.77E-03,CD200R1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932765,8.81E-01,8.42E-01,0.1994477,-7.389317,2.21E-02,MPP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7904254,8.82E-01,8.42E-01,0.1992341,-7.3893597,1.11E-02,ATP1A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122717,8.82E-01,8.43E-01,-0.1990863,-7.3893893,-6.73E-03,RAET1E-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8140965,8.82E-01,8.43E-01,-0.199076,-7.3893914,-6.25E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096249,8.82E-01,8.43E-01,0.1990119,-7.3894042,6.04E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160086,8.82E-01,8.43E-01,-0.1988565,-7.3894352,-8.67E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7898007,8.82E-01,8.43E-01,-0.1987952,-7.3894474,-9.78E-03,LOC101930169,PRAMEF15,PRAMEF20,PRAMEF6,PRAMEF11,PRAMEF4,PRAMEF9,PRAMEF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912575,8.82E-01,8.43E-01,-0.1987952,-7.3894474,-9.78E-03,LOC101930169,PRAMEF15,PRAMEF20,PRAMEF6,PRAMEF11,PRAMEF4,PRAMEF9,PRAMEF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145586,8.82E-01,8.43E-01,-0.1985294,-7.3895005,-1.10E-02,ELP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031821,8.82E-01,8.43E-01,-0.1983887,-7.3895285,-1.21E-02,ZNF586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115481,8.82E-01,8.43E-01,0.1983613,-7.389534,5.68E-03,FAM71B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977987,8.82E-01,8.43E-01,0.1983262,-7.389541,5.09E-03,MYH6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8155458,8.82E-01,8.43E-01,-0.19815,-7.389576,-7.77E-03,RBPJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136065,8.82E-01,8.43E-01,0.1981242,-7.3895812,6.57E-03,LOC407835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141748,8.82E-01,8.43E-01,-0.1979471,-7.3896164,-7.06E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968126,8.82E-01,8.44E-01,0.1977461,-7.3896563,1.11E-02,LOC100996732,LOC654342,LOC645166,LSP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895387,8.82E-01,8.44E-01,0.1977339,-7.3896588,1.12E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923584,8.82E-01,8.44E-01,-0.1976727,-7.3896709,-5.19E-03,LINC00303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915363,8.82E-01,8.44E-01,-0.1976585,-7.3896737,-9.81E-03,SCMH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022045,8.83E-01,8.44E-01,-0.1972992,-7.389745,-2.42E-02,MYOM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975453,8.83E-01,8.44E-01,-0.1972309,-7.3897585,-2.02E-02,SNORD56B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7942989,8.83E-01,8.44E-01,-0.1972093,-7.3897628,-7.88E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996034,8.83E-01,8.44E-01,-0.197064,-7.3897916,-6.25E-03,CCL17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149084,8.83E-01,8.44E-01,0.1969232,-7.3898194,5.41E-03,MCPH1-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136576,8.83E-01,8.44E-01,0.1966936,-7.3898648,6.89E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949444,8.83E-01,8.44E-01,-0.1966813,-7.3898672,-5.68E-03,KCNK7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7909626,8.83E-01,8.45E-01,-0.1964359,-7.3899157,-5.27E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084014,8.83E-01,8.45E-01,0.1964331,-7.3899162,6.83E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927732,8.83E-01,8.45E-01,-0.1964236,-7.3899181,-2.02E-02,ARID5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933217,8.83E-01,8.45E-01,-0.1963076,-7.389941,-7.89E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009794,8.83E-01,8.45E-01,0.1960435,-7.389993,4.08E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143108,8.84E-01,8.45E-01,0.1953094,-7.3901373,6.43E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171535,8.84E-01,8.46E-01,-0.1951041,-7.3901775,-6.21E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095484,8.84E-01,8.46E-01,-0.1949857,-7.3902007,-5.34E-03,CABS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176375,8.84E-01,8.46E-01,-0.1947187,-7.3902529,-6.70E-02,RPS4Y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113881,8.84E-01,8.46E-01,-0.1947117,-7.3902543,-1.20E-02,RAPGEF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895957,8.84E-01,8.46E-01,0.1946464,-7.3902671,1.34E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006321,8.84E-01,8.46E-01,0.1945755,-7.3902809,8.69E-03,MIR193A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112538,8.84E-01,8.46E-01,0.1944879,-7.3902981,1.77E-02,GTF2H2C_2,GTF2H2C,GTF2H2B,GTF2H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177507,8.84E-01,8.46E-01,0.1944879,-7.3902981,1.77E-02,GTF2H2C_2,GTF2H2C,GTF2H2B,GTF2H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895988,8.84E-01,8.46E-01,-0.1943445,-7.390326,-9.44E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097949,8.85E-01,8.46E-01,-0.194281,-7.3903384,-7.47E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053330,8.85E-01,8.46E-01,0.1941691,-7.3903603,7.06E-03,REG1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031600,8.85E-01,8.47E-01,0.1939975,-7.3903937,5.67E-03,NLRP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012663,8.85E-01,8.47E-01,-0.193643,-7.3904627,-4.61E-03,MYH8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060353,8.85E-01,8.47E-01,0.1933958,-7.3905108,8.00E-03,RBCK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895244,8.85E-01,8.47E-01,0.1933332,-7.3905229,7.08E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176091,8.85E-01,8.47E-01,-0.1933244,-7.3905246,-8.09E-03,CH17-340M24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895906,8.85E-01,8.47E-01,0.1929911,-7.3905893,1.71E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965154,8.85E-01,8.47E-01,0.1928704,-7.3906127,5.83E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7940185,8.85E-01,8.47E-01,0.1928642,-7.3906139,6.88E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948249,8.85E-01,8.47E-01,-0.1928208,-7.3906223,-1.27E-02,SLC43A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120462,8.85E-01,8.47E-01,-0.1928145,-7.3906235,-5.72E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098732,8.85E-01,8.47E-01,0.1927318,-7.3906395,1.16E-02,DBET,DUX4,DUX1,DUX3,DUX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036936,8.86E-01,8.48E-01,0.1921823,-7.3907457,1.20E-02,LOC100130713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895991,8.86E-01,8.48E-01,-0.1921654,-7.390749,-5.49E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912555,8.86E-01,8.48E-01,-0.1921538,-7.3907512,-9.33E-03,LOC101930169,PRAMEF15,PRAMEF6,PRAMEF11,PRAMEF4,PRAMEF9,PRAMEF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976876,8.86E-01,8.48E-01,0.192076,-7.3907662,8.14E-03,DYNC1H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895905,8.86E-01,8.48E-01,-0.1920187,-7.3907773,-2.04E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054866,8.86E-01,8.48E-01,0.1919541,-7.3907897,6.65E-03,LINC01101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010560,8.86E-01,8.48E-01,0.191916,-7.3907971,8.02E-03,LOC100129503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893704,8.86E-01,8.48E-01,-0.1918862,-7.3908028,-1.09E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137931,8.86E-01,8.48E-01,0.191863,-7.3908073,5.51E-03,MMD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120820,8.86E-01,8.48E-01,0.1915827,-7.3908613,7.63E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075637,8.86E-01,8.48E-01,-0.1914589,-7.3908851,-1.48E-02,LARGE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058342,8.86E-01,8.48E-01,0.1914553,-7.3908858,1.11E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030931,8.86E-01,8.49E-01,-0.1913346,-7.390909,-1.68E-02,ZNF528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895050,8.87E-01,8.49E-01,-0.1908896,-7.3909944,-9.96E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108013,8.87E-01,8.49E-01,0.1908729,-7.3909976,8.53E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012528,8.87E-01,8.49E-01,0.1903251,-7.3911024,5.72E-03,SPDYE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079693,8.87E-01,8.49E-01,0.1902472,-7.3911173,1.04E-02,WDR6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106098,8.87E-01,8.49E-01,0.190233,-7.39112,2.95E-02,MAP1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122720,8.87E-01,8.50E-01,0.1898728,-7.3911888,9.83E-03,ULBP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894543,8.87E-01,8.50E-01,-0.1898451,-7.3911941,-1.12E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981984,8.87E-01,8.50E-01,0.1897232,-7.3912173,2.34E-02,SNORD116-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916489,8.87E-01,8.50E-01,-0.1897092,-7.39122,-4.99E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896643,8.87E-01,8.50E-01,-0.1894623,-7.391267,-1.23E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8169947,8.87E-01,8.50E-01,-0.1893731,-7.3912839,-5.52E-03,OR13H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997498,8.87E-01,8.50E-01,0.1893639,-7.3912857,6.57E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894836,8.88E-01,8.50E-01,-0.1892544,-7.3913065,-1.55E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137707,8.88E-01,8.51E-01,0.188808,-7.3913912,7.65E-03,MIR339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927955,8.88E-01,8.51E-01,0.1887407,-7.391404,1.22E-02,KIF1BP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896638,8.88E-01,8.51E-01,0.1886816,-7.3914152,1.89E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915578,8.88E-01,8.51E-01,-0.1884916,-7.3914512,-1.41E-02,TMEM53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953264,8.88E-01,8.51E-01,-0.1883711,-7.391474,-6.82E-03,KCNA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161444,8.88E-01,8.51E-01,0.1883326,-7.3914813,4.21E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8037688,8.88E-01,8.51E-01,0.1880205,-7.3915403,5.08E-03,RSPH6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968252,8.88E-01,8.51E-01,-0.18797,-7.3915498,-6.45E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955981,8.88E-01,8.51E-01,-0.187956,-7.3915524,-8.05E-03,OR9K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136977,8.89E-01,8.51E-01,0.1877124,-7.3915984,5.67E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023218,8.89E-01,8.52E-01,0.1874514,-7.3916476,8.81E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963046,8.89E-01,8.52E-01,-0.1872475,-7.3916859,-8.01E-03,TUBA1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893897,8.89E-01,8.52E-01,0.1871823,-7.3916982,8.50E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8018107,8.89E-01,8.52E-01,0.1870859,-7.3917163,8.96E-03,CDC42EP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055590,8.89E-01,8.52E-01,-0.186917,-7.391748,-5.52E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002333,8.89E-01,8.52E-01,-0.1866353,-7.3918009,-8.09E-03,SMG1P3,SMG1P1,SMG1P5,SMG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132694,8.89E-01,8.52E-01,-0.1865469,-7.3918174,-7.23E-03,IGFBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150244,8.89E-01,8.52E-01,-0.1864255,-7.3918402,-6.04E-03,GOT1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947510,8.89E-01,8.52E-01,-0.1863891,-7.391847,-1.30E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152090,8.89E-01,8.52E-01,-0.1863701,-7.3918505,-5.14E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038427,8.89E-01,8.53E-01,-0.1862986,-7.3918639,-4.66E-03,TSKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161558,8.89E-01,8.53E-01,0.186235,-7.3918758,1.23E-02,LOC102724507,LOC100509620,AQP7P1,AQP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912537,8.89E-01,8.53E-01,0.1862281,-7.3918771,1.71E-02,DHRS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144995,8.89E-01,8.53E-01,0.1860904,-7.3919029,6.32E-03,FGF17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943956,8.90E-01,8.53E-01,0.1858616,-7.3919456,3.92E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135214,8.90E-01,8.53E-01,-0.1856975,-7.3919762,-7.18E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080773,8.90E-01,8.53E-01,-0.1855569,-7.3920024,-1.10E-02,RPP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896034,8.90E-01,8.53E-01,-0.1853766,-7.392036,-1.28E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095137,8.90E-01,8.53E-01,0.1852889,-7.3920523,3.91E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010084,8.90E-01,8.53E-01,0.1852442,-7.3920606,7.50E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143633,8.90E-01,8.53E-01,-0.1852091,-7.3920672,-2.50E-02,ARHGEF34P,OR2A7,OR2A25,OR2A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989251,8.90E-01,8.53E-01,-0.1850837,-7.3920905,-6.33E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092836,8.90E-01,8.53E-01,-0.1850765,-7.3920918,-6.88E-03,CPN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948035,8.90E-01,8.54E-01,0.1849789,-7.39211,1.19E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008087,8.90E-01,8.54E-01,0.184909,-7.3921229,1.01E-02,NFE2L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026503,8.90E-01,8.54E-01,-0.1847711,-7.3921485,-4.87E-03,LINC00905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050472,8.90E-01,8.54E-01,-0.1847652,-7.3921496,-3.34E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893615,8.90E-01,8.54E-01,-0.1845585,-7.392188,-2.98E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102135,8.90E-01,8.54E-01,0.1845351,-7.3921923,1.21E-02,CXXC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7979904,8.90E-01,8.54E-01,0.1844911,-7.3922005,8.54E-03,ADAM21P1,ADAM21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7904252,8.90E-01,8.54E-01,0.1844759,-7.3922033,4.63E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138084,8.90E-01,8.54E-01,0.1844626,-7.3922057,2.23E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947147,8.90E-01,8.54E-01,0.1844077,-7.3922159,1.78E-02,SVIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161642,8.90E-01,8.54E-01,0.1843645,-7.3922239,7.52E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164077,8.90E-01,8.54E-01,0.1843194,-7.3922323,5.80E-03,NR5A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926594,8.91E-01,8.54E-01,-0.1840183,-7.392288,-5.06E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7993588,8.91E-01,8.54E-01,-0.1839413,-7.3923022,-2.50E-02,TMC7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011011,8.91E-01,8.54E-01,0.1839199,-7.3923061,8.52E-03,YWHAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094134,8.91E-01,8.54E-01,0.1839044,-7.392309,2.31E-02,USP17L15,USP17L20,USP17L3,USP17L4,USP17L8,USP17L9P,USP17L6P,USP17L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895841,8.91E-01,8.54E-01,0.1838166,-7.3923252,8.22E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176947,8.91E-01,8.55E-01,-0.1836137,-7.3923627,-8.97E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177387,8.91E-01,8.55E-01,-0.1836137,-7.3923627,-8.97E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895240,8.91E-01,8.55E-01,0.1834795,-7.3923874,1.04E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922525,8.91E-01,8.55E-01,-0.1831854,-7.3924415,-5.19E-03,ASTN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097415,8.91E-01,8.55E-01,-0.1831503,-7.392448,-5.07E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955613,8.91E-01,8.55E-01,0.1830502,-7.3924664,2.25E-02,KRT7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122242,8.91E-01,8.55E-01,0.1828505,-7.3925031,7.78E-03,PEX7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997192,8.91E-01,8.55E-01,0.1828053,-7.3925114,2.70E-02,HPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175782,8.91E-01,8.55E-01,0.1826593,-7.3925382,6.04E-03,HAUS7,TREX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8172084,8.91E-01,8.55E-01,0.1826437,-7.392541,3.04E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965812,8.91E-01,8.55E-01,-0.1825802,-7.3925527,-8.73E-03,GNPTAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031750,8.92E-01,8.56E-01,-0.1821571,-7.3926302,-7.47E-03,ZNF419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892867,8.92E-01,8.56E-01,0.1819186,-7.3926738,1.57E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896127,8.92E-01,8.56E-01,0.1818239,-7.3926911,2.25E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127542,8.92E-01,8.56E-01,0.1818056,-7.3926944,8.19E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964987,8.92E-01,8.56E-01,-0.1817888,-7.3926975,-6.43E-03,KCNC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8035808,8.92E-01,8.56E-01,-0.1815565,-7.3927399,-1.76E-02,ZNF100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110914,8.92E-01,8.56E-01,0.1814439,-7.3927604,4.42E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005747,8.92E-01,8.56E-01,-0.1813245,-7.3927822,-7.53E-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7940002,8.92E-01,8.56E-01,-0.1813107,-7.3927847,-7.00E-03,LRRC55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089062,8.92E-01,8.57E-01,0.1811843,-7.3928077,1.28E-02,CLDND1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
